type;post_title;code;sku;parent;post_content;regular_price;sale_price;weight;length;width;height;images;categories;tags;color_codes;attribute 1 name;attribute 1 value(s);attribute 1 global;attribute 2 name;attribute 2 value(s);attribute 2 global;attribute 3 name;attribute 3 value(s);attribute 3 global;attribute 4 name;attribute 4 value(s);attribute 4 global;attribute 5 name;attribute 5 value(s);attribute 5 global
variable;Prodir DS5 TFS Frosted with Satin Metal Nose-Cone;DS5TFS;prodir-ds5-tfs-frosted-with-satin-metal-nose-cone;;Als het een beetje meer mag zijn, is dit model geschikt. Veelkleurig, oppervlakken, meer personalisatie, meer druk oppervlakken. En een prestigieuze award winnend design. ;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TFS-F01.jpg;Schrijfwaren;pennen;F01, F06, F10, F21, F30, F35, F41, F42, F50, F51, F76;Kleuren;Clear frosted,Yellow frosted,Orange frosted,Dark Red frosted,Purple frosted,Aqua frosted,Lime Green frosted,Dark Green frosted,Classic Blue frosted,Ocean Blue frosted,Fume frosted;1;Merken;Prodir;1;Materiaal;Kunststof|Metaal;1;Diameter;1.15;1;Inktkleur;Blauw,Zwart;1
variable;Prodir DS5 TMM Matt;DS5TMM;prodir-ds5-tmm-matt;;Als het een beetje meer mag zijn, is dit model geschikt. Veelkleurig, oppervlakken, meer personalisatie, meer druk oppervlakken. En een prestigieuze award winnend design. ;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TMM-M02.jpg;Schrijfwaren;pennen;M02, M75;Kleuren;White matt,Black matt;1;Merken;Prodir;1;Materiaal;Kunststof;1;Diameter;1.15;1;Inktkleur;Blauw,Zwart;1
variable;Prodir DS5 TMS Matt with Satin Metal Nose-Cone;DS5TMS;prodir-ds5-tms-matt-with-satin-metal-nose-cone;;Als het een beetje meer mag zijn, is dit model geschikt. Veelkleurig, oppervlakken, meer personalisatie, meer druk oppervlakken. En een prestigieuze award winnend design. ;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TMS-M02.jpg;Schrijfwaren;pennen;M02, M75;Kleuren;White matt,Black matt;1;Merken;Prodir;1;Materiaal;Kunststof|Metaal;1;Diameter;1.15;1;Inktkleur;Blauw,Zwart;1
variable;Prodir DS5 TPP Polished;DS5TPP;prodir-ds5-tpp-polished;;Als het een beetje meer mag zijn, is dit model geschikt. Veelkleurig, oppervlakken, meer personalisatie, meer druk oppervlakken. En een prestigieuze award winnend design. ;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TPP-P02.jpg;Schrijfwaren;pennen;P02, P06, P10, P20, P52, P58, P75;Kleuren;White polished,Yellow polished,Orange polished,Red polished,Blue polished,Cyan Blue polished,Black polished;1;Merken;Prodir;1;Materiaal;Kunststof;1;Diameter;1.15;1;Inktkleur;Blauw,Zwart;1
variable;Prodir DS5 TPC Polished with Chrome Metal Nose-Cone;DS5TPC;prodir-ds5-tpc-polished-with-chrome-metal-nose-cone;;Als het een beetje meer mag zijn, is dit model geschikt. Veelkleurig, oppervlakken, meer personalisatie, meer druk oppervlakken. En een prestigieuze award winnend design. ;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TPC-P02.jpg;Schrijfwaren;pennen;P02, P06, P10, P20, P52, P58, P75;Kleuren;White polished,Yellow polished,Orange polished,Red polished,Blue polished,Cyan Blue polished,Black polished;1;Merken;Prodir;1;Materiaal;Kunststof|Metaal;1;Diameter;1.15;1;Inktkleur;Blauw,Zwart;1
variable;Prodir DS5 TTT Transparent;DS5TTT;prodir-ds5-ttt-transparent;;Als het een beetje meer mag zijn, is dit model geschikt. Veelkleurig, oppervlakken, meer personalisatie, meer druk oppervlakken. En een prestigieuze award winnend design. ;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TTT-T01.jpg;Schrijfwaren;pennen;T01, T06, T10, T21, T30, T35, T41, T42, T50, T51, T76;Kleuren;Clear transparant,Yellow transparant,Orange transparant,Dark Red transparant,Purple transparant,Aqua transparant,Lime Green T41 transparant,Dark Green transparant,Classic Blue transparant,Ocean Blue transparant,Fume transparant;1;Merken;Prodir;1;Materiaal;Kunststof;1;Diameter;1.15;1;Inktkleur;Blauw,Zwart;1
variable;Prodir DS5 TTC Transparent with Chrome Metal Nose-Cone;DS5TTC;prodir-ds5-ttc-transparent-with-chrome-metal-nose-cone;;Als het een beetje meer mag zijn, is dit model geschikt. Veelkleurig, oppervlakken, meer personalisatie, meer druk oppervlakken. En een prestigieuze award winnend design. ;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TTC-T01.jpg;Schrijfwaren;pennen;T01, T06, T10, T21, T30, T35, T41, T42, T50, T51, T76;Kleuren;Clear transparant,Yellow transparant,Orange transparant,Dark Red transparant,Purple transparant,Aqua transparant,Lime Green T41 transparant,Dark Green transparant,Classic Blue transparant,Ocean Blue transparant,Fume transparant;1;Merken;Prodir;1;Materiaal;Kunststof|Metaal;1;Diameter;1.15;1;Inktkleur;Blauw,Zwart;1
variable;Prodir DS5 TRR Soft Touch;DS5TRR;prodir-ds5-trr-soft-touch;;Als het een beetje meer mag zijn, is dit model geschikt. Veelkleurig, oppervlakken, meer personalisatie, meer druk oppervlakken. En een prestigieuze award winnend design. ;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TRR-R75.jpg;Schrijfwaren;pennen;R75;Kleuren;Black Soft Touch;1;Merken;Prodir;1;Materiaal;Kunststof;1;Diameter;1.15;1;Inktkleur;Blauw,Zwart;1
variable;Prodir DS5 TRR Soft Touch with Clip cover;DS5TRR;prodir-ds5-trr-soft-touch-with-clip-cover;;Als het een beetje meer mag zijn, is dit model geschikt. Veelkleurig, oppervlakken, meer personalisatie, meer druk oppervlakken. En een prestigieuze award winnend design. ;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TRR-R75.jpg;Schrijfwaren;pennen;R75;Kleuren;Black Soft Touch;1;Merken;Prodir;1;Materiaal;Kunststof;1;Diameter;1.15;1;Inktkleur;Blauw,Zwart;1
variable;Prodir DS5 TSM Matt Metal Clip;DS5TSM;prodir-ds5-tsm-matt-metal-clip;;De nieuwe metalen clip van de DS5 is gericht op evolutie. De klassieke vorm is duidelijk herkenbaar, maar toch ziet de clip er fris en verrassend uit. Hij is met oog voor detail ontworpen en uit één stuk gemaakt, en zweeft elegant en lichtjes boven de bekende vorm van de DS5. De clip is een klein meesterwerkje, dat elk logo hoogwaardig tot zijn recht laat komen. Er zijn vier afwerkingen in matsatijn beschikbaar, van goud tot antraciet.;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TSM-M02.jpg;Schrijfwaren;pennen;M02, M08, M21, M42, M59, M62, M70, M75;Kleuren;White matt,Sunny Mango,Dark Red,Sage Green,Soft Blue,Sodalite Blue matt,Dolphin Grey matt,Black matt;1;Merken;Prodir;1;Materiaal;Kunststof;1;Diameter;1.15;1;Inktkleur;Blauw,Zwart;1
variable;Prodir DS5 TSM Soft Touch Metal Clip;DS5TSR;prodir-ds5-tsm-soft-touch-metal-clip;;De nieuwe metalen clip van de DS5 is gericht op evolutie. De klassieke vorm is duidelijk herkenbaar, maar toch ziet de clip er fris en verrassend uit. Hij is met oog voor detail ontworpen en uit één stuk gemaakt, en zweeft elegant en lichtjes boven de bekende vorm van de DS5. De clip is een klein meesterwerkje, dat elk logo hoogwaardig tot zijn recht laat komen. Er zijn vier afwerkingen in matsatijn beschikbaar, van goud tot antraciet.;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TSR-R75.jpg;Schrijfwaren;pennen;R75;Kleuren;Black Soft Touch;1;Merken;Prodir;1;Materiaal;Kunststof;1;Diameter;1.15;1;Inktkleur;Blauw,Zwart;1
variable;Prodir DS5 TSE Shell Metal Clip;DS5TSE;prodir-ds5-tse-shell-metal-clip;;In de Shell-versie verrast de nieuwe DS5 met metalen clip met een duurzame behuizing, die een krachtige indruk maakt. Het materiaal bestaat voor 30% uit kalk van gerecycleerde schelpen, bijvoorbeeld van Franse gourmet-oesters. De overige 70% is van kunststof, waarvan 50% is gerecycled of geregenereerd uit eigen afval. De elegante metalen clip is verkrijgbaar in vier hoogwaardige mat gesatineerde afwerkingen en rust op de onbewerkte behuizing als een surfplank op de perfecte golf. De zee lag nog nooit zo goed in de hand. ;;;11.5;14.3;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS5TSE-E03.jpg;Schrijfwaren;pennen;E03;Kleuren;Shell;1;Merken;Prodir;1;Materiaal;Kunststof;1;Diameter;1.15;1;Inktkleur;Blauw,Zwart;1
variable;Prodir DS7 PFF Frosted;DS7PFF;prodir-ds7-pff-frosted;;Als het gaat om eenvoudige elegantie, is dit model onvergelijkbaar. waarde vermeerderend en harmonieus, met de drukknop in het midden geplaatst zorgt dat voor een subtiel kleur accent. ;;;12.3;14.9;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS7PFF-F01.jpg;Schrijfwaren;pennen;F01, F21, F50, F51, F76;Kleuren;Clear frosted,Dark Red frosted,Classic Blue frosted,Ocean Blue frosted,Fume frosted;1;Merken;Prodir;1;Materiaal;Kunststof;1;Diameter;1.23;1;Inktkleur;Blauw,Zwart;1
variable;Prodir DS7 PFS Frosted with Satin Metal Nose-Cone;DS7PFS;prodir-ds7-pfs-frosted-with-satin-metal-nose-cone;;Als het gaat om eenvoudige elegantie, is dit model onvergelijkbaar. waarde vermeerderend en harmonieus, met de drukknop in het midden geplaatst zorgt dat voor een subtiel kleur accent. ;;;12.3;14.9;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS7PFS-F01.jpg;Schrijfwaren;pennen;F01, F21, F50, F51, F76;Kleuren;Clear frosted,Dark Red frosted,Classic Blue frosted,Ocean Blue frosted,Fume frosted;1;Merken;Prodir;1;Materiaal;Kunststof|Metaal;1;Diameter;1.23;1;Inktkleur;Blauw,Zwart;1
variable;Prodir DS7 PMM Matt;DS7PMM;prodir-ds7-pmm-matt;;Als het gaat om eenvoudige elegantie, is dit model onvergelijkbaar. waarde vermeerderend en harmonieus, met de drukknop in het midden geplaatst zorgt dat voor een subtiel kleur accent. ;;;12.3;14.9;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS7PMM-M02.jpg;Schrijfwaren;pennen;M02, M75;Kleuren;White matt,Black matt;1;Merken;Prodir;1;Materiaal;Kunststof;1;Diameter;1.23;1;Inktkleur;Blauw,Zwart;1
variable;Prodir DS7 PMS Matt with Satin Metal Nose-Cone;DS7PMS;prodir-ds7-pms-matt-with-satin-metal-nose-cone;;Als het gaat om eenvoudige elegantie, is dit model onvergelijkbaar. waarde vermeerderend en harmonieus, met de drukknop in het midden geplaatst zorgt dat voor een subtiel kleur accent. ;;;12.3;14.9;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS7PMS-M02.jpg;Schrijfwaren;pennen;M02, M75;Kleuren;White matt,Black matt;1;Merken;Prodir;1;Materiaal;Kunststof|Metaal;1;Diameter;1.23;1;Inktkleur;Blauw,Zwart;1
variable;Prodir DS7 PPP Polished;DS7PPP;prodir-ds7-ppp-polished;;Als het gaat om eenvoudige elegantie, is dit model onvergelijkbaar. waarde vermeerderend en harmonieus, met de drukknop in het midden geplaatst zorgt dat voor een subtiel kleur accent. ;;;12.3;14.9;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS7PPP-P02.jpg;Schrijfwaren;pennen;P02, P41, P75;Kleuren;White polished,Lime Green polished,Black polished;1;Merken;Prodir;1;Materiaal;Kunststof;1;Diameter;1.23;1;Inktkleur;Blauw,Zwart;1
variable;Prodir DS7 PPC Polished with Chrome Metal Nose-Cone;DS7PPC;prodir-ds7-ppc-polished-with-chrome-metal-nose-cone;;Als het gaat om eenvoudige elegantie, is dit model onvergelijkbaar. waarde vermeerderend en harmonieus, met de drukknop in het midden geplaatst zorgt dat voor een subtiel kleur accent. ;;;12.3;14.9;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS7PPC-P02.jpg;Schrijfwaren;pennen;P02, P41, P75;Kleuren;White polished,Lime Green polished,Black polished;1;Merken;Prodir;1;Materiaal;Kunststof|Metaal;1;Diameter;1.23;1;Inktkleur;Blauw,Zwart;1
variable;Prodir DS7 PTT Transparent;DS7PTT;prodir-ds7-ptt-transparent;;Als het gaat om eenvoudige elegantie, is dit model onvergelijkbaar. waarde vermeerderend en harmonieus, met de drukknop in het midden geplaatst zorgt dat voor een subtiel kleur accent. ;;;12.3;14.9;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS7PTT-T01.jpg;Schrijfwaren;pennen;T01, T21, T50, T51, T76;Kleuren;Clear transparant,Dark Red transparant,Classic Blue transparant,Ocean Blue transparant,Fume transparant;1;Merken;Prodir;1;Materiaal;Kunststof;1;Diameter;1.23;1;Inktkleur;Blauw,Zwart;1
variable;Prodir DS7 PTC Transparent with Chrome Metal Nose-Cone;DS7PTC;prodir-ds7-ptc-transparent-with-chrome-metal-nose-cone;;Als het gaat om eenvoudige elegantie, is dit model onvergelijkbaar. waarde vermeerderend en harmonieus, met de drukknop in het midden geplaatst zorgt dat voor een subtiel kleur accent. ;;;12.3;14.9;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS7PTC-T01.jpg;Schrijfwaren;pennen;T01, T21, T50, T51, T76;Kleuren;Clear transparant,Dark Red transparant,Classic Blue transparant,Ocean Blue transparant,Fume transparant;1;Merken;Prodir;1;Materiaal;Kunststof|Metaal;1;Diameter;1.23;1;Inktkleur;Blauw,Zwart;1
variable;Prodir DS8 PMM Matt;DS8PMM;prodir-ds8-pmm-matt;;Het icoon van een klassiek schrijfwaar. De tijdloze interpretatie van de driehoekige vorm, teruggebracht tot de essentie en functioneel tot in het kleinste detail. Hoogwaardig in zijn vorm en toegankelijk voor individuele producties. Geselecteerde oppervlakken, nieuwe kleuren en combinaties maken hem onmiskenbaar.;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PMM-M02.jpg;Schrijfwaren;pennen;M02, M07, M27, M47, M58, M70, M75;Kleuren;White matt,Lemon matt,Raspberry matt,Green matt,Cyan Blue matt,Dolphin Grey matt,Black matt;1;Merken;Prodir;1;Materiaal;Kunststof;1;Diameter;1.12;1;Inktkleur;Blauw,Zwart;1
variable;Prodir DS8 PPP Polished;DS8PPP;prodir-ds8-ppp-polished;;Het icoon van een klassiek schrijfwaar. De tijdloze interpretatie van de driehoekige vorm, teruggebracht tot de essentie en functioneel tot in het kleinste detail. Hoogwaardig in zijn vorm en toegankelijk voor individuele producties. Geselecteerde oppervlakken, nieuwe kleuren en combinaties maken hem onmiskenbaar.;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PPP-P02.jpg;Schrijfwaren;pennen;P02, P10, P20, P55, P75;Kleuren;White polished,Orange polished,Red polished,Navy Blue polished,Black polished;1;Merken;Prodir;1;Materiaal;Kunststof;1;Diameter;1.12;1;Inktkleur;Blauw,Zwart;1
variable;Prodir DS8 PRR Soft Touch;DS8PRR;prodir-ds8-prr-soft-touch;;Het icoon van een klassiek schrijfwaar. De tijdloze interpretatie van de driehoekige vorm, teruggebracht tot de essentie en functioneel tot in het kleinste detail. Hoogwaardig in zijn vorm en toegankelijk voor individuele producties. Geselecteerde oppervlakken, nieuwe kleuren en combinaties maken hem onmiskenbaar.;;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PRR-R10.jpg;Schrijfwaren;pennen;R10, R21, R28, R48, R50, R54, R62, R70, R75;Kleuren;Orange Soft Touch,Dark Red Soft Touch,Rose Soft Touch,Lime Green Soft Touch,Dark Blue R50 Soft Touch,True Blue R54 Soft Touch,Sodalite Blue Soft Touch,Dolphin Grey Soft Touch,Black Soft Touch;1;Merken;Prodir;1;Materiaal;Kunststof;1;Diameter;1.12;1;Inktkleur;Blauw,Zwart;1
variable;Prodir DS8 PBB True Biotic;DS8PBB;prodir-ds8-pbb-true-biotic;;"Met de DS8 True Biotic zet Prodir een nieuwe standaard voor het gebruik van duurzame materialen. De volledige behuizing (body, clip en drukknop) is gemaakt van kunststofvrije biopolymeren (PHA) op biologische basis, die dan ook biologisch afbreekbaar zijn. Micro-organismen kunnen PHA synthetiseren door fermentatie en breken het af in zout en zoet water en in de bodem – dat doen ze al miljoenen jaren in alle natuurlijke milieus.  De opbouw en afbraak van PHA volgen de koolstofcyclus van de natuur. Gecertificeerd door TÜV Oostenrijk. De DS8 True Biotic combineert maximale duurzaamheid met een ontwerp en afwerking van topkwaliteit. 

Optie met metalen knop. 
pushbalpennen";;;13.4;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PBB-B02.jpg;Schrijfwaren;pennen;B02, B03, B11, B33, B41, B55, B62, B75;Kleuren;Snow,Sea Shell,Coral,Sea Salt,Alga,Sky,Blue Sea,Night;1;Merken;Prodir;1;Materiaal;PHA;1;Diameter;1.34;1;Inktkleur;Blauw,Zwart;1
variable;Prodir DS8 PSM Matt Metal Clip;DS8PSM-S;prodir-ds8-psm-matt-metal-clip;;"Aantrekkelijke clip/drukknop combinaties in metaal maken de DS8 nog veelzijdiger. De standaarduitvoering heeft een metalen clip met satijn zilveren afwerking en een satijnen of verchroomde H33metalen drukknop. Een evenwichtige mix van metaal en kunststof voor slimme logo presentatie.
";;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PSM-S-M02.jpg;Schrijfwaren;pennen;M02, M07, M27, M47, M58, M70, M75;Kleuren;White matt,Lemon matt,Raspberry matt,Green matt,Cyan Blue matt,Dolphin Grey matt,Black matt;1;Merken;Prodir;1;Materiaal;Kunststof|Metaal;1;Diameter;1.12;1;Inktkleur;Blauw,Zwart;1
variable;Prodir DS8 PSP Polished Metal Clip;DS8PSP-S;prodir-ds8-psp-polished-metal-clip;;"Aantrekkelijke clip/drukknop combinaties in metaal maken de DS8 nog veelzijdiger. De standaarduitvoering heeft een metalen clip met satijn zilveren afwerking en een satijnen of verchroomde H33metalen drukknop. Een evenwichtige mix van metaal en kunststof voor slimme logo presentatie.
";;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PSP-S-P02.jpg;Schrijfwaren;pennen;P02, P10, P20, P55, P75;Kleuren;White polished,Orange polished,Red polished,Navy Blue polished,Black polished;1;Merken;Prodir;1;Materiaal;Kunststof|Metaal;1;Diameter;1.12;1;Inktkleur;Blauw,Zwart;1
variable;Prodir DS8 PSR Soft Touch Metal Clip;DS8PSR-S;prodir-ds8-psr-soft-touch-metal-clip;;"Aantrekkelijke clip/drukknop combinaties in metaal maken de DS8 nog veelzijdiger. De standaarduitvoering heeft een metalen clip met satijn zilveren afwerking en een satijnen of verchroomde H33metalen drukknop. Een evenwichtige mix van metaal en kunststof voor slimme logo presentatie.
";;;11.2;14.1;;;http://www.gifts4u.be/wp-content/uploads/2023/01/DS8PSR-S-R10.jpg;Schrijfwaren;pennen;R10, R21, R28, R48, R50, R54, R70, R75;Kleuren;Orange Soft Touch,Dark Red Soft Touch,Rose Soft Touch,Lime Green Soft Touch,Dark Blue R50 Soft Touch,True Blue R54 Soft Touch,Dolphin Grey Soft Touch,Black Soft Touch;1;Merken;Prodir;1;Materiaal;Kunststof|Metaal;1;Diameter;1.12;1;Inktkleur;Blauw,Zwart;1
variable;Prodir QS01 PMP Matt;QS01PMP;prodir-qs01-pmp-matt;;Touch is de nieuwe communicatie. Het patroon in de balpen verwerkt en niet op de balpen geeft een nieuwe dimensie in esthetiek en communicatie. Bij de QS01 als fascinerend veelzijdige driehoekige structuur, die zich telkens anders presenteert voor het oog en wordt ervaren door de vingertoppen als aangename grip. De Q01 in zijn veelzijdige oppervlakte structuur is er in negen matte kleuren, vijf met gepolijste clip / drukknop en vier met transparante clip / drukknop, speciale PMS productie vanaf 5.000 stuks. De kwalitatieve Floating ball® vulling zorgt voor een aangenaam vloeiend schrijven.;;;10.9;14.07;;;http://www.gifts4u.be/wp-content/uploads/2023/01/QS01PMP-M02.jpg;Schrijfwaren;pennen;M02, M75, M77;Kleuren;White matt,Black matt,Concrete Grey matt;1;Merken;Prodir;1;Materiaal;Kunststof;1;Diameter;1.09;1;Inktkleur;Blauw,Zwart;1
variable;Prodir QS01 PMT Matt;QS01PMT;prodir-qs01-pmt-matt;;Touch is de nieuwe communicatie. Het patroon in de balpen verwerkt en niet op de balpen geeft een nieuwe dimensie in esthetiek en communicatie. Bij de QS01 als fascinerend veelzijdige driehoekige structuur, die zich telkens anders presenteert voor het oog en wordt ervaren door de vingertoppen als aangename grip. De Q01 in zijn veelzijdige oppervlakte structuur is er in negen matte kleuren, vijf met gepolijste clip / drukknop en vier met transparante clip / drukknop, speciale PMS productie vanaf 5.000 stuks. De kwalitatieve Floating ball® vulling zorgt voor een aangenaam vloeiend schrijven.;;;10.9;14.07;;;http://www.gifts4u.be/wp-content/uploads/2023/01/QS01PMT-M07.jpg;Schrijfwaren;pennen;M07, M10, M20, M58, M62, M66, M67;Kleuren;Lemon matt,Orange matt,Red matt,Cyan Blue matt,Sodalite Blue matt,Yellow Green matt,Bright Green matt;1;Merken;Prodir;1;Materiaal;Kunststof;1;Diameter;1.09;1;Inktkleur;Blauw,Zwart;1
variable;Prodir QS01 PRT Soft Touch;QS01PRT;prodir-qs01-prt-soft-touch;;Touch is de nieuwe communicatie. Het patroon in de balpen verwerkt en niet op de balpen geeft een nieuwe dimensie in esthetiek en communicatie. Bij de QS01 als fascinerend veelzijdige driehoekige structuur, die zich telkens anders presenteert voor het oog en wordt ervaren door de vingertoppen als aangename grip. De Q01 in zijn veelzijdige oppervlakte structuur is er in negen matte kleuren, vijf met gepolijste clip / drukknop en vier met transparante clip / drukknop, speciale PMS productie vanaf 5.000 stuks. De kwalitatieve Floating ball® vulling zorgt voor een aangenaam vloeiend schrijven.;;;10.9;14.07;;;http://www.gifts4u.be/wp-content/uploads/2023/01/QS01PRT-R07.jpg;Schrijfwaren;pennen;R07, R10, R20, R58, R62, R66, R67;Kleuren;Lemon Soft Touch,Orange Soft Touch,Red Soft Touch,Cyan Blue Soft Touch,Sodalite Blue Soft Touch,Yellow Green Soft Touch,Bright Green Soft Touch;1;Merken;Prodir;1;Materiaal;Kunststof;1;Diameter;1.09;1;Inktkleur;Blauw,Zwart;1
variable;Prodir QS01 PRP Soft Touch;QS01PRP;prodir-qs01-prp-soft-touch;;Touch is de nieuwe communicatie. Het patroon in de balpen verwerkt en niet op de balpen geeft een nieuwe dimensie in esthetiek en communicatie. Bij de QS01 als fascinerend veelzijdige driehoekige structuur, die zich telkens anders presenteert voor het oog en wordt ervaren door de vingertoppen als aangename grip. De Q01 in zijn veelzijdige oppervlakte structuur is er in negen matte kleuren, vijf met gepolijste clip / drukknop en vier met transparante clip / drukknop, speciale PMS productie vanaf 5.000 stuks. De kwalitatieve Floating ball® vulling zorgt voor een aangenaam vloeiend schrijven.;;;10.9;14.07;;;http://www.gifts4u.be/wp-content/uploads/2023/01/QS01PRP-R75.jpg;Schrijfwaren;pennen;R75, R77;Kleuren;Black Soft Touch,Concrete Grey Soft Touch;1;Merken;Prodir;1;Materiaal;Kunststof;1;Diameter;1.09;1;Inktkleur;Blauw,Zwart;1
